MMSI,Company,Origin,Destination,StDate,Distance,ETA,ATA,TradeRoute,
919717628,XPO Logistics,New York,Ningbo,2017-04-01 14:41:09,14426.54367,2017-05-17 00:41:09,2017-05-17 16:41:09,Cape of Good Hope,
934224691,Maersk,Savannah,Shenzhen,2019-07-18 11:01:03,13813.908,2019-09-01 05:01:03,2019-09-02 13:01:03,Cape of Good Hope,
592558666,Maersk,Shanghai,New York,2016-03-08 05:53:51,14493.10262,2016-04-23 18:53:51,2016-04-23 07:53:51,Cape of Good Hope,
872116778,Maersk,New York,Ningbo,2018-07-20 04:47:09,14426.54367,2018-09-03 19:47:09,2018-09-04 06:47:09,Cape of Good Hope,
732298593,Maersk,New York,Shenzhen,2019-08-06 15:25:37,13771.24929,2019-09-18 16:25:37,2019-09-21 18:25:37,Cape of Good Hope,
417364486,Maersk,New York,Shenzhen,2015-02-19 05:07:09,13771.24929,2015-04-03 11:07:09,2015-04-06 08:07:09,Cape of Good Hope,
561348463,XPO Logistics,Savannah,Shenzhen,2018-11-16 07:47:21,13813.908,2018-12-31 00:47:21,2019-01-01 10:47:21,Cape of Good Hope,
198972819,XPO Logistics,Ningbo,Savannah,2019-10-10 09:52:50,14469.20238,2019-11-26 06:52:50,2019-11-25 12:52:50,Cape of Good Hope,
967517263,HPL,Guangzhou,Savannah,2017-08-16 03:17:06,13843.77501,2017-09-29 11:17:06,2017-10-01 06:17:06,Cape of Good Hope,
953342576,HPL,Savannah,Ningbo,2015-03-16 01:49:49,14469.20238,2015-05-01 02:49:49,2015-05-01 04:49:49,Cape of Good Hope,
862756196,HPL,Savannah,Ningbo,2019-01-06 13:35:57,14469.20238,2019-02-22 04:35:57,2019-02-21 16:35:57,Cape of Good Hope,
927749179,HPL,Savannah,Guangzhou,2017-12-16 13:51:15,13843.77501,2018-01-30 00:51:15,2018-01-31 17:51:15,Cape of Good Hope,
610784131,Maersk,Shenzhen,New York,2017-11-05 10:47:23,13771.24929,2017-12-19 03:47:23,2017-12-21 14:47:23,Cape of Good Hope,
472129537,XPO Logistics,New York,Shanghai,2016-05-20 09:22:45,14493.10262,2016-07-05 12:22:45,2016-07-05 13:22:45,Cape of Good Hope,
100716193,Maersk,Savannah,Ningbo,2015-03-11 10:24:44,14469.20238,2015-04-26 18:24:44,2015-04-26 15:24:44,Cape of Good Hope,
181862659,Maersk,Shanghai,New York,2019-03-25 08:24:26,14493.10262,2019-05-11 01:24:26,2019-05-10 13:24:26,Cape of Good Hope,
610784131,Maersk,New York,Shanghai,2015-10-05 10:47:23,14493.10262,2015-11-20 14:47:23,2015-11-20 15:47:23,Cape of Good Hope,
592558666,Maersk,Shanghai,New York,2015-08-06 05:53:51,14493.10262,2015-09-21 17:53:51,2015-09-21 10:53:51,Cape of Good Hope,
883318539,XPO Logistics,New York,Guangzhou,2019-05-06 20:28:49,13801.1163,2019-06-19 10:28:49,2019-06-22 01:28:49,Cape of Good Hope,
191651958,XPO Logistics,Ningbo,Savannah,2015-09-06 07:51:13,14469.20238,2015-10-22 22:51:13,2015-10-22 12:51:13,Cape of Good Hope,
161181295,HPL,Savannah,Shenzhen,2019-03-28 02:17:44,13813.908,2019-05-11 07:17:44,2019-05-13 07:17:44,Cape of Good Hope,
654494120,Maersk,New York,Shanghai,2019-02-18 00:32:22,14493.10262,2019-04-05 20:32:22,2019-04-05 05:32:22,Cape of Good Hope,
304138441,XPO Logistics,Guangzhou,New York,2016-03-14 02:05:03,13801.1163,2016-04-26 05:05:03,2016-04-29 07:05:03,Cape of Good Hope,
692331649,XPO Logistics,New York,Guangzhou,2017-03-10 06:53:03,13801.1163,2017-04-22 16:53:03,2017-04-25 11:53:03,Cape of Good Hope,
838213806,XPO Logistics,New York,Shenzhen,2019-01-03 16:36:46,13771.24929,2019-02-16 00:36:46,2019-02-18 22:36:46,Cape of Good Hope,
540841455,HPL,Shanghai,New York,2017-07-16 15:37:14,14493.10262,2017-08-31 20:37:14,2017-08-31 21:37:14,Cape of Good Hope,
348929174,HPL,New York,Shanghai,2018-08-04 15:10:51,14493.10262,2018-09-20 10:10:51,2018-09-19 21:10:51,Cape of Good Hope,
941181313,HPL,Guangzhou,New York,2016-07-08 14:35:55,13801.1163,2016-08-21 12:35:55,2016-08-23 20:35:55,Cape of Good Hope,
921059981,HPL,Shanghai,New York,2015-04-29 10:47:29,14493.10262,2015-06-14 11:47:29,2015-06-14 16:47:29,Cape of Good Hope,
744846006,HPL,Guangzhou,New York,2018-12-06 13:46:45,13801.1163,2019-01-18 15:46:45,2019-01-21 19:46:45,Cape of Good Hope,
417364486,Maersk,Shenzhen,New York,2015-04-09 05:07:09,13771.24929,2015-05-22 19:07:09,2015-05-25 12:07:09,Cape of Good Hope,
416122156,Maersk,Shanghai,New York,2016-08-24 10:54:15,14493.10262,2016-10-09 19:54:15,2016-10-09 17:54:15,Cape of Good Hope,
862756196,HPL,Shanghai,New York,2015-05-14 13:35:57,14493.10262,2015-06-29 22:35:57,2015-06-29 20:35:57,Cape of Good Hope,
692331649,XPO Logistics,Guangzhou,New York,2016-10-12 06:53:03,13801.1163,2016-11-24 23:53:03,2016-11-27 13:53:03,Cape of Good Hope,
866182879,XPO Logistics,New York,Ningbo,2015-09-25 15:03:02,14426.54367,2015-11-10 11:03:02,2015-11-10 23:03:02,Cape of Good Hope,
561348463,XPO Logistics,Shenzhen,Savannah,2019-01-04 07:47:21,13813.908,2019-02-17 21:47:21,2019-02-19 16:47:21,Cape of Good Hope,
988118092,XPO Logistics,Shenzhen,New York,2017-05-31 20:35:14,13771.24929,2017-07-14 16:35:14,2017-07-17 05:35:14,Cape of Good Hope,
304138441,XPO Logistics,Guangzhou,New York,2015-08-31 02:05:03,13801.1163,2015-10-13 02:05:03,2015-10-16 11:05:03,Cape of Good Hope,
848149493,HPL,New York,Shanghai,2019-09-01 22:33:28,14493.10262,2019-10-18 14:33:28,2019-10-18 07:33:28,Cape of Good Hope,
941181313,HPL,Guangzhou,Savannah,2018-05-23 14:35:55,13843.77501,2018-07-07 01:35:55,2018-07-08 23:35:55,Cape of Good Hope,
927749179,HPL,New York,Guangzhou,2016-08-15 13:51:15,13801.1163,2016-09-28 01:51:15,2016-09-30 23:51:15,Cape of Good Hope,
843164588,Maersk,New York,Shenzhen,2018-12-10 05:28:35,13771.24929,2019-01-22 09:28:35,2019-01-25 15:28:35,Cape of Good Hope,
850142123,XPO Logistics,Savannah,Guangzhou,2018-12-17 01:44:05,13843.77501,2019-01-30 22:44:05,2019-02-01 11:44:05,Cape of Good Hope,
967517263,HPL,Savannah,Guangzhou,2017-06-28 03:17:06,13843.77501,2017-08-11 12:17:06,2017-08-13 13:17:06,Cape of Good Hope,
474932533,HPL,New York,Shanghai,2019-06-06 21:15:08,14493.10262,2019-07-23 14:15:08,2019-07-23 07:15:08,Cape of Good Hope,
829877017,Maersk,Savannah,Guangzhou,2017-01-02 20:58:09,13843.77501,2017-02-15 22:58:09,2017-02-18 07:58:09,Cape of Good Hope,
610784131,Maersk,Shanghai,New York,2016-03-12 10:47:23,14493.10262,2016-04-28 08:47:23,2016-04-27 21:47:23,Cape of Good Hope,
100710587,HPL,Savannah,Shenzhen,2019-03-20 11:28:07,13813.908,2019-05-03 19:28:07,2019-05-05 22:28:07,Cape of Good Hope,
421683581,Maersk,Guangzhou,Savannah,2018-09-24 17:46:29,13843.77501,2018-11-07 21:46:29,2018-11-10 05:46:29,Cape of Good Hope,
935055183,Maersk,Guangzhou,New York,2015-11-24 12:02:26,13801.1163,2016-01-07 06:02:26,2016-01-10 00:02:26,Cape of Good Hope,
994736045,XPO Logistics,Shanghai,New York,2016-12-05 04:54:24,14493.10262,2017-01-20 15:54:24,2017-01-20 16:54:24,Cape of Good Hope,
610175330,XPO Logistics,New York,Shanghai,2016-10-31 19:13:52,14493.10262,2016-12-16 20:13:52,2016-12-17 07:13:52,Cape of Good Hope,
472129537,XPO Logistics,Shanghai,New York,2015-08-28 09:22:45,14493.10262,2015-10-13 21:22:45,2015-10-13 21:22:45,Cape of Good Hope,
927749179,HPL,Guangzhou,Savannah,2017-10-28 13:51:15,13843.77501,2017-12-12 03:51:15,2017-12-14 02:51:15,Cape of Good Hope,
986094286,HPL,Guangzhou,Savannah,2019-02-09 11:06:57,13843.77501,2019-03-25 18:06:57,2019-03-28 00:06:57,Cape of Good Hope,
402494582,Maersk,Savannah,Shenzhen,2019-07-07 21:48:41,13813.908,2019-08-21 07:48:41,2019-08-23 10:48:41,Cape of Good Hope,
515855260,Maersk,New York,Guangzhou,2019-10-16 08:10:15,13801.1163,2019-11-28 09:10:15,2019-12-01 22:10:15,Cape of Good Hope,
368187454,HPL,New York,Ningbo,2016-11-28 05:30:18,14426.54367,2017-01-13 02:30:18,2017-01-13 19:30:18,Cape of Good Hope,
253349825,XPO Logistics,New York,Shanghai,2016-12-29 05:41:37,14493.10262,2017-02-13 08:41:37,2017-02-13 20:41:37,Cape of Good Hope,
177243058,XPO Logistics,New York,Shenzhen,2018-06-10 20:08:19,13771.24929,2018-07-24 12:08:19,2018-07-27 11:08:19,Cape of Good Hope,
472129537,XPO Logistics,Shenzhen,New York,2016-07-08 09:22:45,13771.24929,2016-08-20 19:22:45,2016-08-24 00:22:45,Cape of Good Hope,
927749179,HPL,New York,Shenzhen,2016-01-28 13:51:15,13771.24929,2016-03-11 22:51:15,2016-03-15 04:51:15,Cape of Good Hope,
474932533,HPL,Shanghai,New York,2018-08-31 21:15:08,14493.10262,2018-10-17 00:15:08,2018-10-17 12:15:08,Cape of Good Hope,
610784131,Maersk,Shanghai,New York,2015-08-17 10:47:23,14493.10262,2015-10-02 17:47:23,2015-10-03 02:47:23,Cape of Good Hope,
994736045,XPO Logistics,Shanghai,New York,2019-07-20 04:54:24,14493.10262,2019-09-04 16:54:24,2019-09-04 20:54:24,Cape of Good Hope,
862756196,HPL,Savannah,Ningbo,2018-02-21 13:35:57,14469.20238,2018-04-09 06:35:57,2018-04-09 05:35:57,Cape of Good Hope,
238856509,Maersk,Ningbo,Savannah,2015-01-21 04:25:19,14469.20238,2015-03-09 02:25:19,2015-03-08 20:25:19,Cape of Good Hope,
732148707,XPO Logistics,New York,Guangzhou,2016-01-12 01:05:47,13801.1163,2016-02-24 20:05:47,2016-02-27 17:05:47,Cape of Good Hope,
838213806,XPO Logistics,Savannah,Guangzhou,2015-10-06 16:36:46,13843.77501,2015-11-19 22:36:46,2015-11-22 08:36:46,Cape of Good Hope,
398672614,HPL,New York,Shanghai,2019-07-27 10:00:11,14493.10262,2019-09-11 18:00:11,2019-09-12 02:00:11,Cape of Good Hope,
946661434,HPL,New York,Ningbo,2016-05-01 21:35:31,14426.54367,2016-06-16 00:35:31,2016-06-17 13:35:31,Cape of Good Hope,
748796291,Maersk,Shanghai,New York,2016-09-20 18:02:31,14493.10262,2016-11-06 11:02:31,2016-11-06 11:02:31,Cape of Good Hope,
177243058,XPO Logistics,Shenzhen,New York,2018-07-29 20:08:19,13771.24929,2018-09-10 21:08:19,2018-09-14 13:08:19,Cape of Good Hope,
161181295,HPL,Shenzhen,Savannah,2018-10-24 02:17:44,13813.908,2018-12-07 10:17:44,2018-12-09 19:17:44,Cape of Good Hope,
561348463,XPO Logistics,Shenzhen,Savannah,2018-09-28 07:47:21,13813.908,2018-11-11 21:47:21,2018-11-14 00:47:21,Cape of Good Hope,
462467307,HPL,Savannah,Ningbo,2018-12-02 12:46:18,14469.20238,2019-01-17 15:46:18,2019-01-18 05:46:18,Cape of Good Hope,
462467307,HPL,Ningbo,Savannah,2019-01-20 12:46:18,14469.20238,2019-03-08 03:46:18,2019-03-08 05:46:18,Cape of Good Hope,
941181313,HPL,Savannah,Guangzhou,2018-10-28 14:35:55,13843.77501,2018-12-12 00:35:55,2018-12-14 07:35:55,Cape of Good Hope,
100710587,HPL,Savannah,Shenzhen,2018-12-11 11:28:07,13813.908,2019-01-24 23:28:07,2019-01-27 04:28:07,Cape of Good Hope,
524936330,Maersk,New York,Ningbo,2017-11-25 20:33:01,14426.54367,2018-01-10 14:33:01,2018-01-11 14:33:01,Cape of Good Hope,
253349825,XPO Logistics,Shanghai,New York,2017-09-20 05:41:37,14493.10262,2017-11-05 19:41:37,2017-11-05 23:41:37,Cape of Good Hope,
994736045,XPO Logistics,New York,Shanghai,2017-08-27 04:54:24,14493.10262,2017-10-12 13:54:24,2017-10-12 22:54:24,Cape of Good Hope,
703097178,HPL,Guangzhou,New York,2015-08-14 10:32:40,13801.1163,2015-09-27 08:32:40,2015-09-30 04:32:40,Cape of Good Hope,
705720613,HPL,Savannah,Ningbo,2015-07-12 06:53:29,14469.20238,2015-08-28 02:53:29,2015-08-28 01:53:29,Cape of Good Hope,
191651958,XPO Logistics,Ningbo,Savannah,2016-04-09 07:51:13,14469.20238,2016-05-25 20:51:13,2016-05-26 02:51:13,Cape of Good Hope,
402494582,Maersk,Shenzhen,Savannah,2018-07-04 21:48:41,13813.908,2018-08-18 10:48:41,2018-08-20 16:48:41,Cape of Good Hope,
732298593,Maersk,New York,Shenzhen,2019-04-29 15:25:37,13771.24929,2019-06-11 16:25:37,2019-06-15 10:25:37,Cape of Good Hope,
850142123,XPO Logistics,Savannah,Guangzhou,2018-06-06 01:44:05,13843.77501,2018-07-20 02:44:05,2018-07-22 20:44:05,Cape of Good Hope,
181862659,Maersk,New York,Shanghai,2019-09-01 08:24:26,14493.10262,2019-10-18 05:24:26,2019-10-18 04:24:26,Cape of Good Hope,
305292267,XPO Logistics,Ningbo,New York,2016-04-23 00:35:55,14426.54367,2016-06-07 10:35:55,2016-06-08 20:35:55,Cape of Good Hope,
927749179,HPL,Savannah,Guangzhou,2018-04-01 13:51:15,13843.77501,2018-05-16 08:51:15,2018-05-18 09:51:15,Cape of Good Hope,
692331649,XPO Logistics,Guangzhou,Savannah,2018-06-17 06:53:03,13843.77501,2018-08-01 02:53:03,2018-08-03 02:53:03,Cape of Good Hope,
416122156,Maersk,New York,Shanghai,2017-08-26 10:54:15,14493.10262,2017-10-11 10:54:15,2017-10-12 07:54:15,Cape of Good Hope,
935055183,Maersk,Guangzhou,New York,2015-08-14 12:02:26,13801.1163,2015-09-27 00:02:26,2015-09-30 09:02:26,Cape of Good Hope,
973947386,Maersk,Ningbo,New York,2016-03-20 13:18:18,14426.54367,2016-05-04 22:18:18,2016-05-06 10:18:18,Cape of Good Hope,
894738495,XPO Logistics,Ningbo,New York,2018-06-05 09:48:51,14426.54367,2018-07-21 05:48:51,2018-07-22 06:48:51,Cape of Good Hope,
540841455,HPL,New York,Shanghai,2017-12-17 15:37:14,14493.10262,2018-02-02 10:37:14,2018-02-02 12:37:14,Cape of Good Hope,
331816537,HPL,New York,Ningbo,2018-10-09 21:13:07,14426.54367,2018-11-24 11:13:07,2018-11-25 18:13:07,Cape of Good Hope,
398672614,HPL,Shanghai,New York,2019-09-15 10:00:11,14493.10262,2019-10-31 17:00:11,2019-11-01 07:00:11,Cape of Good Hope,
927749179,HPL,New York,Shenzhen,2015-04-03 13:51:15,13771.24929,2015-05-16 23:51:15,2015-05-20 11:51:15,Cape of Good Hope,
610784131,Maersk,New York,Shenzhen,2018-04-04 10:47:23,13771.24929,2018-05-17 22:47:23,2018-05-21 08:47:23,Cape of Good Hope,
994736045,XPO Logistics,Shanghai,New York,2018-08-28 04:54:24,14493.10262,2018-10-14 01:54:24,2018-10-14 02:54:24,Cape of Good Hope,
191651958,XPO Logistics,Savannah,Ningbo,2015-07-16 07:51:13,14469.20238,2015-08-31 15:51:13,2015-09-01 05:51:13,Cape of Good Hope,
472129537,XPO Logistics,Shanghai,New York,2016-03-30 09:22:45,14493.10262,2016-05-16 00:22:45,2016-05-16 07:22:45,Cape of Good Hope,
946661434,HPL,New York,Ningbo,2015-02-24 21:35:31,14426.54367,2015-04-11 19:35:31,2015-04-12 19:35:31,Cape of Good Hope,
524936330,Maersk,Ningbo,New York,2017-10-06 20:33:01,14426.54367,2017-11-21 13:33:01,2017-11-22 20:33:01,Cape of Good Hope,
148885050,Maersk,Guangzhou,New York,2017-05-18 16:27:50,13801.1163,2017-07-01 05:27:50,2017-07-04 16:27:50,Cape of Good Hope,
191651958,XPO Logistics,Savannah,Shanghai,2019-05-27 07:51:13,14535.76134,2019-07-13 10:51:13,2019-07-13 07:51:13,Cape of Good Hope,
927749179,HPL,Guangzhou,New York,2017-07-20 13:51:15,13801.1163,2017-09-02 11:51:15,2017-09-05 13:51:15,Cape of Good Hope,
721391579,HPL,Savannah,Shanghai,2019-12-14 05:33:38,14535.76134,2020-01-31 03:33:38,2020-01-30 05:33:38,Cape of Good Hope,
927749179,HPL,Savannah,Guangzhou,2019-01-30 13:51:15,13843.77501,2019-03-15 15:51:15,2019-03-18 14:51:15,Cape of Good Hope,
266299722,Maersk,Qingdao,New York,2019-11-10 03:57:30,14765.90819,2019-12-27 03:57:30,2019-12-27 04:57:30,Cape of Good Hope,
154009786,XPO Logistics,Qingdao,New York,2019-05-07 11:16:05,14765.90819,2019-06-23 15:16:05,2019-06-23 13:16:05,Cape of Good Hope,
402494582,Maersk,New York,Shenzhen,2016-04-24 21:48:41,13771.24929,2016-06-07 04:48:41,2016-06-10 23:48:41,Cape of Good Hope,
610784131,Maersk,New York,Shenzhen,2017-06-09 10:47:23,13771.24929,2017-07-22 12:47:23,2017-07-26 12:47:23,Cape of Good Hope,
988118092,XPO Logistics,Ningbo,Savannah,2018-11-06 20:35:14,14469.20238,2018-12-23 12:35:14,2018-12-23 22:35:14,Cape of Good Hope,
971613458,Maersk,Savannah,Ningbo,2019-10-11 08:27:38,14469.20238,2019-11-27 06:27:38,2019-11-27 10:27:38,Cape of Good Hope,
100716193,Maersk,Ningbo,Savannah,2015-01-20 10:24:44,14469.20238,2015-03-08 04:24:44,2015-03-08 13:24:44,Cape of Good Hope,
402494582,Maersk,Shenzhen,New York,2015-05-04 21:48:41,13771.24929,2015-06-16 23:48:41,2015-06-21 00:48:41,Cape of Good Hope,
970782915,Maersk,New York,Shanghai,2019-02-20 10:16:42,14493.10262,2019-04-08 04:16:42,2019-04-08 13:16:42,Cape of Good Hope,
177243058,XPO Logistics,Shenzhen,New York,2019-05-31 20:08:19,13771.24929,2019-07-14 17:08:19,2019-07-17 23:08:19,Cape of Good Hope,
161181295,HPL,Shenzhen,Savannah,2019-02-06 02:17:44,13813.908,2019-03-22 16:17:44,2019-03-25 05:17:44,Cape of Good Hope,
398672614,HPL,New York,Shanghai,2018-12-28 10:00:11,14493.10262,2019-02-13 08:00:11,2019-02-13 13:00:11,Cape of Good Hope,
986094286,HPL,New York,Qingdao,2018-02-22 11:06:57,14765.90819,2018-04-11 02:06:57,2018-04-10 15:06:57,Cape of Good Hope,
610784131,Maersk,Shenzhen,New York,2016-06-22 10:47:23,13771.24929,2016-08-05 02:47:23,2016-08-08 14:47:23,Cape of Good Hope,
421683581,Maersk,Guangzhou,Savannah,2019-01-02 17:46:29,13843.77501,2019-02-16 12:46:29,2019-02-18 21:46:29,Cape of Good Hope,
682391966,XPO Logistics,Savannah,Shanghai,2019-05-20 15:16:53,14535.76134,2019-07-07 04:16:53,2019-07-06 19:16:53,Cape of Good Hope,
331816537,HPL,Ningbo,New York,2019-06-30 21:13:07,14426.54367,2019-08-15 14:13:07,2019-08-17 01:13:07,Cape of Good Hope,
610784131,Maersk,New York,Shenzhen,2016-08-11 10:47:23,13771.24929,2016-09-24 04:47:23,2016-09-27 15:47:23,Cape of Good Hope,
305292267,XPO Logistics,Ningbo,New York,2015-06-05 00:35:55,14426.54367,2015-07-20 19:35:55,2015-07-22 05:35:55,Cape of Good Hope,
472129537,XPO Logistics,New York,Shenzhen,2017-03-08 09:22:45,13771.24929,2017-04-21 04:22:45,2017-04-24 14:22:45,Cape of Good Hope,
988118092,XPO Logistics,Shanghai,New York,2015-02-19 20:35:14,14493.10262,2015-04-07 08:35:14,2015-04-08 01:35:14,Cape of Good Hope,
927749179,HPL,New York,Guangzhou,2017-02-26 13:51:15,13801.1163,2017-04-11 02:51:15,2017-04-14 18:51:15,Cape of Good Hope,
721391579,HPL,Shanghai,Savannah,2018-08-08 05:33:38,14535.76134,2018-09-24 18:33:38,2018-09-24 10:33:38,Cape of Good Hope,
862756196,HPL,Shenzhen,New York,2016-11-14 13:35:57,13771.24929,2016-12-27 21:35:57,2016-12-31 18:35:57,Cape of Good Hope,
242135016,Maersk,Guangzhou,New York,2015-04-18 01:34:55,13801.1163,2015-05-31 04:34:55,2015-06-04 06:34:55,Cape of Good Hope,
242135016,Maersk,Guangzhou,New York,2015-01-07 01:34:55,13801.1163,2015-02-19 14:34:55,2015-02-23 07:34:55,Cape of Good Hope,
462467307,HPL,Ningbo,Savannah,2019-05-08 12:46:18,14469.20238,2019-06-24 00:46:18,2019-06-24 18:46:18,Cape of Good Hope,
462467307,HPL,Ningbo,Savannah,2019-08-24 12:46:18,14469.20238,2019-10-10 09:46:18,2019-10-10 18:46:18,Cape of Good Hope,
919717628,XPO Logistics,Ningbo,New York,2017-05-20 14:41:09,14426.54367,2017-07-04 19:41:09,2017-07-06 21:41:09,Cape of Good Hope,
848149493,HPL,Shanghai,New York,2016-11-11 22:33:28,14493.10262,2016-12-28 13:33:28,2016-12-29 05:33:28,Cape of Good Hope,
416122156,Maersk,Shanghai,New York,2017-07-07 10:54:15,14493.10262,2017-08-23 07:54:15,2017-08-23 17:54:15,Cape of Good Hope,
677367745,HPL,Ningbo,New York,2015-01-13 14:36:07,14426.54367,2015-02-28 10:36:07,2015-03-01 21:36:07,Cape of Good Hope,
462467307,HPL,Savannah,Ningbo,2019-10-13 12:46:18,14469.20238,2019-11-28 17:46:18,2019-11-29 19:46:18,Cape of Good Hope,
921059981,HPL,Shanghai,New York,2015-01-16 10:47:29,14493.10262,2015-03-03 14:47:29,2015-03-04 17:47:29,Cape of Good Hope,
682391966,XPO Logistics,Shanghai,Savannah,2018-01-14 15:16:53,14535.76134,2018-03-03 10:16:53,2018-03-02 22:16:53,Cape of Good Hope,
705720613,HPL,Savannah,Ningbo,2015-10-21 06:53:29,14469.20238,2015-12-06 07:53:29,2015-12-07 14:53:29,Cape of Good Hope,
161181295,HPL,New York,Shenzhen,2016-02-01 02:17:44,13771.24929,2016-03-15 03:17:44,2016-03-19 10:17:44,Cape of Good Hope,
927749179,HPL,Guangzhou,Savannah,2018-12-11 13:51:15,13843.77501,2019-01-24 17:51:15,2019-01-27 21:51:15,Cape of Good Hope,
266470177,HPL,Shenzhen,New York,2018-03-26 01:35:49,13771.24929,2018-05-08 09:35:49,2018-05-12 09:35:49,Cape of Good Hope,
941181313,HPL,New York,Qingdao,2015-06-18 14:35:55,14765.90819,2015-08-05 09:35:55,2015-08-04 22:35:55,Cape of Good Hope,
835737501,HPL,Guangzhou,Savannah,2015-05-10 12:49:03,13843.77501,2015-06-24 10:49:03,2015-06-26 21:49:03,Cape of Good Hope,
744846006,HPL,Guangzhou,New York,2019-10-20 13:46:45,13801.1163,2019-12-02 16:46:45,2019-12-06 22:46:45,Cape of Good Hope,
462467307,HPL,Savannah,Ningbo,2018-08-23 12:46:18,14469.20238,2018-10-09 08:46:18,2018-10-09 21:46:18,Cape of Good Hope,
703097178,HPL,New York,Guangzhou,2015-10-02 10:32:40,13801.1163,2015-11-14 12:32:40,2015-11-18 20:32:40,Cape of Good Hope,
654494120,Maersk,New York,Shanghai,2018-07-17 00:32:22,14493.10262,2018-09-01 04:32:22,2018-09-02 10:32:22,Cape of Good Hope,
421683581,Maersk,Savannah,Guangzhou,2019-02-21 17:46:29,13843.77501,2019-04-07 04:46:29,2019-04-10 03:46:29,Cape of Good Hope,
988118092,XPO Logistics,New York,Shanghai,2015-04-10 20:35:14,14493.10262,2015-05-26 22:35:14,2015-05-28 06:35:14,Cape of Good Hope,
835737501,HPL,Savannah,Guangzhou,2015-03-21 12:49:03,13843.77501,2015-05-05 03:49:03,2015-05-07 22:49:03,Cape of Good Hope,
843164588,Maersk,Savannah,Guangzhou,2015-09-29 05:28:35,13843.77501,2015-11-12 11:28:35,2015-11-15 15:28:35,Cape of Good Hope,
592558666,Maersk,Ningbo,Savannah,2019-01-23 05:53:51,14469.20238,2019-03-10 06:53:51,2019-03-11 16:53:51,Cape of Good Hope,
253349825,XPO Logistics,Shanghai,New York,2017-02-17 05:41:37,14493.10262,2017-04-04 11:41:37,2017-04-05 16:41:37,Cape of Good Hope,
835737501,HPL,New York,Shenzhen,2018-03-08 12:49:03,13771.24929,2018-04-20 21:49:03,2018-04-24 23:49:03,Cape of Good Hope,
848149493,HPL,New York,Shanghai,2017-08-05 22:33:28,14493.10262,2017-09-21 03:33:28,2017-09-22 09:33:28,Cape of Good Hope,
268770386,XPO Logistics,Savannah,Ningbo,2016-02-18 03:53:27,14469.20238,2016-04-04 22:53:27,2016-04-05 14:53:27,Cape of Good Hope,
474932533,HPL,Shanghai,New York,2019-07-25 21:15:08,14493.10262,2019-09-10 17:15:08,2019-09-11 08:15:08,Cape of Good Hope,
921059981,HPL,New York,Shenzhen,2017-07-04 10:47:29,13771.24929,2017-08-16 18:47:29,2017-08-20 21:47:29,Cape of Good Hope,
198972819,XPO Logistics,Savannah,Ningbo,2019-08-21 09:52:50,14469.20238,2019-10-06 17:52:50,2019-10-07 21:52:50,Cape of Good Hope,
835737501,HPL,Shenzhen,New York,2018-11-13 12:49:03,13771.24929,2018-12-27 08:49:03,2018-12-31 00:49:03,Cape of Good Hope,
417364486,Maersk,Guangzhou,New York,2016-04-28 05:07:09,13801.1163,2016-06-10 16:07:09,2016-06-14 18:07:09,Cape of Good Hope,
919717628,XPO Logistics,Ningbo,New York,2017-12-13 14:41:09,14426.54367,2018-01-27 18:41:09,2018-01-30 03:41:09,Cape of Good Hope,
705720613,HPL,Ningbo,Savannah,2016-03-28 06:53:29,14469.20238,2016-05-14 03:53:29,2016-05-14 19:53:29,Cape of Good Hope,
971613458,Maersk,Savannah,Ningbo,2018-11-29 08:27:38,14469.20238,2019-01-15 06:27:38,2019-01-15 21:27:38,Cape of Good Hope,
